 GRID, CVE_ENT_MUN, Fv, Fc
        7635 ,       20345 ,   1.000000     ,  0.7767819    
        7636 ,       20111 ,   1.000000     ,  0.0000000E+00
        7641 ,       20466 ,   1.000000     ,  0.7677115    
        7643 ,       20386 ,   1.000000     ,  0.5164126    
        7644 ,       20158 ,   1.000000     ,   1.244107    
        7645 ,       20516 ,  0.0000000E+00 ,  0.6344408    
        7647 ,       20229 ,  0.0000000E+00 ,  0.6472604    
        7648 ,       20429 ,  0.0000000E+00 ,  0.3626914    
        7649 ,       20277 ,  0.9990134     ,   1.894409    
        7651 ,       20080 ,   1.000000     ,   1.457890    
        7652 ,       20028 ,  6.6099055E-02 ,   2.715522    
        7653 ,       20015 ,  0.7435029     ,  0.4794466    
        7659 ,       20125 ,  0.9920918     ,  0.2314963    
        7660 ,       20125 ,  7.9082521E-03 ,  0.1198858    
        7661 ,       20204 ,  0.0000000E+00 ,  9.9500120E-03
        7662 ,       20204 ,  0.9614238     ,   1.071215    
        7663 ,       20122 ,  0.0000000E+00 ,  0.1170776    
        7666 ,       20052 ,  6.8117777E-04 ,  0.2316122    
        7667 ,       20418 ,  0.9761763     ,  0.2065655    
        7668 ,       20418 ,  2.3823574E-02 ,  0.1680501    
        7670 ,       20515 ,  0.0000000E+00 ,  3.2162469E-02
        7671 ,       20124 ,  0.0000000E+00 ,  0.3225698    
        7672 ,       20441 ,  4.7909115E-02 ,  0.3068685    
        7673 ,       20043 ,  0.1052666     ,  0.1386593    
        7674 ,       20557 ,  0.0000000E+00 ,  0.5065417    
        7675 ,       20557 ,  7.1473874E-02 ,  0.3135108    
        7676 ,       20130 ,  0.0000000E+00 ,  0.6632696    
        7679 ,       20075 ,   1.000000     ,  0.3056162    
        7681 ,       20525 ,  0.0000000E+00 ,  4.1312475E-02
        7682 ,       20327 ,  0.8995192     ,  0.2713145    
        7683 ,       20327 ,  0.0000000E+00 ,  0.2439315    
        7684 ,        7017 ,  0.0000000E+00 ,  2.1958414E-02
        7686 ,        7046 ,  0.2774713     ,  0.1561985    
        7687 ,        7046 ,  0.0000000E+00 ,  0.1013560    
        7688 ,        7046 ,  0.0000000E+00 ,  4.0128816E-02
        7689 ,        7046 ,  0.0000000E+00 ,  0.1031809    
        7690 ,        7108 ,  0.0000000E+00 ,  0.1142569    
        7691 ,        7108 ,  3.4507506E-02 ,  7.1222603E-02
        7692 ,        7108 ,  2.2901751E-02 ,  9.1555804E-02
        7693 ,        7108 ,  0.0000000E+00 ,  8.6230658E-02
        7694 ,        7108 ,  6.2334254E-02 ,  2.8958503E-02
        7695 ,        7108 ,  3.7729789E-02 ,  0.0000000E+00
        7696 ,        7107 ,  7.2732776E-02 ,  7.3874220E-03
        7697 ,        7107 ,  2.6917271E-02 ,  7.2674565E-02
        7700 ,        7106 ,  0.1337818     ,  2.7342562E-02
        7701 ,        7106 ,  0.0000000E+00 ,  3.0520113E-02
        7702 ,        7106 ,  0.1362818     ,  0.1207657    
        7703 ,        7106 ,  0.3344996     ,  0.2054517    
        7704 ,        7083 ,  0.4708683     ,  0.4077830    
        7705 ,        7075 ,  0.0000000E+00 ,  0.3271130    
        7706 ,        7019 ,  3.0049210E-02 ,  0.1108972    
        7707 ,        7019 ,  0.6915903     ,  0.2145202    
        7708 ,        7052 ,  3.3907869E-03 ,  0.3569003    
        7709 ,        7052 ,  4.3459218E-02 ,  0.1252317    
        7710 ,        7041 ,  0.0000000E+00 ,  0.1047896    
        7711 ,        7041 ,  0.0000000E+00 ,  7.0485286E-02
        7717 ,        7115 ,  0.0000000E+00 ,  0.1695670    
        7970 ,       12001 ,  0.0000000E+00 ,  1.2607804E-02
        7971 ,       12001 ,  0.0000000E+00 ,  9.3309963E-03
        7977 ,       12025 ,  0.0000000E+00 ,  0.3578641    
        7978 ,       12018 ,  0.2113896     ,  0.2909274    
        7979 ,       12018 ,  1.6309763E-04 ,  0.0000000E+00
        7980 ,       12077 ,  0.0000000E+00 ,  0.5405139    
        7981 ,       12052 ,  0.0000000E+00 ,  0.1343724    
        7982 ,       12080 ,   1.000000     ,  0.6939495    
        7983 ,       12080 ,  0.0000000E+00 ,  0.4031411    
        7984 ,       12046 ,  0.0000000E+00 ,  0.3218052    
        7985 ,       12046 ,  2.1257021E-02 ,  0.0000000E+00
        7986 ,       12046 ,  8.4702857E-02 ,  0.1815951    
        7988 ,       20185 ,   1.000000     ,  0.5772656    
        7989 ,       20415 ,  0.2629388     ,  0.8459516    
        7990 ,       20415 ,  0.7370612     ,  0.0000000E+00
        7992 ,       20076 ,   1.000000     ,   1.000000    
        7996 ,       20450 ,  0.9545453     ,  0.0000000E+00
        7998 ,       20516 ,  0.0000000E+00 ,  0.1349741    
        7999 ,       20516 ,   1.000000     ,   1.230232    
        8000 ,       20229 ,  2.0026404E-03 ,  0.3280659    
        8001 ,       20429 ,  0.0000000E+00 ,  0.6573281    
        8002 ,       20429 ,   1.000000     ,   1.701369    
        8003 ,       20241 ,  0.4057356     ,   1.718083    
        8004 ,       20241 ,  0.5942644     ,   2.345802    
        8005 ,       20542 ,   1.000000     ,   6.464097    
        8006 ,       20015 ,  0.2564972     ,  0.4254226    
        8007 ,       20203 ,   1.000000     ,  0.0000000E+00
        8009 ,       20449 ,  0.7982525     ,  0.3392625    
        8010 ,       20449 ,  0.2017476     ,  0.5368938    
        8013 ,       20064 ,  0.0000000E+00 ,  0.4463432    
        8014 ,       20064 ,  3.4834978E-03 ,  0.4036627    
        8015 ,       20204 ,  3.8576193E-02 ,  0.2742721    
        8018 ,       20440 ,  0.0000000E+00 ,   1.051396    
        8019 ,       20440 ,  0.0000000E+00 ,   2.505443    
        8020 ,       20418 ,  0.0000000E+00 ,  0.1833514    
        8021 ,       20418 ,  0.0000000E+00 ,  3.1399034E-02
        8023 ,       20053 ,   1.000000     ,   1.124806    
        8024 ,       20305 ,   1.000000     ,  0.2162949    
        8025 ,       20030 ,  0.8572460     ,  0.2745029    
        8026 ,       20043 ,  4.1616116E-02 ,  0.1525328    
        8027 ,       20557 ,  5.3081915E-02 ,  5.6062762E-02
        8028 ,       20557 ,  0.8754443     ,  0.7821431    
        8029 ,       20066 ,  0.0000000E+00 ,  6.2709369E-02
        8030 ,       20066 ,  0.0000000E+00 ,  0.1079878    
        8031 ,       20066 ,  0.0000000E+00 ,  0.1354673    
        8032 ,       20525 ,  0.0000000E+00 ,  0.4382495    
        8033 ,       20525 ,   1.000000     ,  0.2643471    
        8034 ,       20525 ,  0.0000000E+00 ,  0.2574741    
        8036 ,       20525 ,  0.0000000E+00 ,  0.5350055    
        8037 ,        7017 ,  0.0000000E+00 ,  0.1514521    
        8038 ,        7017 ,  0.0000000E+00 ,  4.5500822E-02
        8039 ,        7017 ,  0.0000000E+00 ,  4.8460193E-02
        8040 ,        7046 ,  0.0000000E+00 ,  0.1078901    
        8041 ,        7046 ,  0.0000000E+00 ,  7.4517138E-02
        8043 ,        7108 ,  0.0000000E+00 ,  2.2204557E-02
        8044 ,        7108 ,  0.1670746     ,  0.1134445    
        8045 ,        7108 ,  9.7918073E-03 ,  1.1523240E-02
        8046 ,        7108 ,  0.1678018     ,  6.4767696E-02
        8047 ,        7108 ,  0.0000000E+00 ,  6.7890897E-02
        8048 ,        7108 ,  3.3485368E-02 ,  3.9796658E-02
        8049 ,        7107 ,  0.1495333     ,  3.2359647E-04
        8050 ,        7107 ,  9.9518348E-04 ,  6.2495779E-02
        8052 ,        7106 ,  0.0000000E+00 ,  0.1013153    
        8053 ,        7106 ,  0.1473437     ,  0.1969596    
        8054 ,        7058 ,  0.0000000E+00 ,   1.211856    
        8055 ,        7106 ,  0.1528576     ,  0.1268560    
        8056 ,        7075 ,  0.0000000E+00 ,  7.1918175E-02
        8057 ,        7075 ,   1.000000     ,  0.5718585    
        8058 ,        7019 ,  0.0000000E+00 ,  2.6466725E-02
        8059 ,        7019 ,  0.0000000E+00 ,  7.6204963E-02
        8060 ,        7019 ,  0.0000000E+00 ,  5.6585103E-02
        8061 ,        7052 ,  0.3881659     ,  8.7481268E-02
        8062 ,        7052 ,  0.4686967     ,  6.1802570E-02
        8063 ,        7052 ,  0.0000000E+00 ,  5.1680565E-02
        8064 ,        7052 ,  0.0000000E+00 ,  6.6635208E-03
        8321 ,       12001 ,  2.6650305E-03 ,  0.0000000E+00
        8322 ,       12001 ,  4.6718393E-02 ,  4.8997294E-02
        8323 ,       12001 ,  0.0000000E+00 ,  2.0210851E-02
        8324 ,       12053 ,  0.0000000E+00 ,  0.1831194    
        8325 ,       12053 ,  0.0000000E+00 ,  9.5653467E-02
        8326 ,       12053 ,  0.0000000E+00 ,  5.6235738E-02
        8327 ,       12053 ,  0.0000000E+00 ,  7.3243253E-02
        8328 ,       12053 ,  0.2458143     ,  0.1153027    
        8329 ,       12030 ,  0.4613920     ,  0.6093778    
        8330 ,       12030 ,  0.5386080     ,  0.4715675    
        8331 ,       12025 ,   1.000000     ,  0.3490854    
        8334 ,       12077 ,  0.0000000E+00 ,  0.6301390    
        8335 ,       12013 ,  0.0000000E+00 ,  8.9124613E-02
        8336 ,       12013 ,  0.9856339     ,  0.2661581    
        8337 ,       12036 ,   1.000000     ,  0.4054347    
        8338 ,       12046 ,  0.7653508     ,  0.1824477    
        8339 ,       12062 ,  3.3930533E-02 ,  0.2687593    
        8340 ,       12062 ,  1.9922378E-02 ,  4.0820099E-02
        8341 ,       12071 ,  8.0592722E-02 ,  4.0319957E-02
        8342 ,       20300 ,  0.0000000E+00 ,  0.2582597    
        8343 ,       20300 ,  0.0000000E+00 ,  0.6037651    
        8347 ,       20377 ,  0.0000000E+00 ,  0.2478194    
        8348 ,       20377 ,  0.0000000E+00 ,  1.9644136E-02
        8349 ,       20566 ,  0.2323250     ,  0.0000000E+00
        8350 ,       20491 ,  0.0000000E+00 ,  0.1361580    
        8351 ,       20448 ,   1.000000     ,  0.4981428    
        8352 ,       20491 ,   1.000000     ,  0.6388985    
        8353 ,       20570 ,  0.0000000E+00 ,  0.1215885    
        8354 ,       20535 ,  0.2512206     ,  0.3411183    
        8355 ,       20535 ,  0.7487794     ,   1.056077    
        8356 ,       20398 ,  1.8738613E-02 ,  0.2899590    
        8357 ,       20398 ,  0.9812614     ,  0.6126408    
        8358 ,       20238 ,   1.000000     ,   4.637095    
        8359 ,       20072 ,  0.3492448     ,  0.0000000E+00
        8360 ,       20328 ,   1.000000     ,   2.741121    
        8363 ,       20333 ,   1.000000     ,  0.3170608    
        8364 ,       20333 ,  0.0000000E+00 ,  0.1826462    
        8365 ,       20333 ,  0.0000000E+00 ,  0.1826129    
        8366 ,       20064 ,  0.0000000E+00 ,  0.3841859    
        8367 ,       20325 ,  0.5719379     ,  0.3154716    
        8368 ,       20357 ,   1.000000     ,  0.3335307    
        8371 ,       20440 ,   1.000000     ,  0.5046874    
        8372 ,       20470 ,  0.0000000E+00 ,  0.1375017    
        8373 ,       20470 ,  0.0000000E+00 ,  0.2484581    
        8375 ,       20472 ,  0.0000000E+00 ,  8.7228239E-02
        8376 ,       20508 ,  8.3399229E-02 ,  0.7135919    
        8377 ,       20508 ,  0.9166008     ,  0.4882537    
        8378 ,       20014 ,  6.5207489E-02 ,  1.1629387E-02
        8379 ,       20043 ,  2.8177470E-02 ,  0.1934998    
        8380 ,       20043 ,  0.0000000E+00 ,  0.1588118    
        8381 ,       20505 ,   1.000000     ,  0.3656590    
        8382 ,       20505 ,  0.0000000E+00 ,  0.6009679    
        8383 ,       20066 ,   1.000000     ,  0.3276748    
        8384 ,       20066 ,  0.0000000E+00 ,  0.1294910    
        8388 ,       20265 ,  0.0000000E+00 ,  0.1769996    
        8389 ,       20265 ,  0.0000000E+00 ,  1.7744910E-02
        8391 ,        7017 ,  0.0000000E+00 ,  7.0042036E-02
        8392 ,        7017 ,  0.0000000E+00 ,  0.1789814    
        8393 ,        7046 ,  0.0000000E+00 ,  2.2805918E-02
        8394 ,        7046 ,  0.0000000E+00 ,  0.1134259    
        8395 ,        7046 ,  0.0000000E+00 ,  8.6060923E-04
        8396 ,        7046 ,  0.0000000E+00 ,  4.6321064E-02
        8397 ,        7108 ,  1.0157050E-02 ,  0.1124297    
        8401 ,        7108 ,  5.9919234E-02 ,  0.3987584    
        8403 ,        7027 ,  0.0000000E+00 ,  0.1343969    
        8404 ,        7002 ,  0.0000000E+00 ,  0.2253250    
        8405 ,        7002 ,  0.0000000E+00 ,  3.5019495E-02
        8406 ,        7106 ,  0.0000000E+00 ,  0.1138856    
        8407 ,        7106 ,  1.4605751E-04 ,  0.7672721    
        8409 ,        7106 ,  9.5089376E-02 ,  0.1187030    
        8410 ,        7075 ,  0.0000000E+00 ,  2.4518622E-02
        8411 ,        7019 ,  0.0000000E+00 ,  9.0857416E-02
        8413 ,        7052 ,  0.0000000E+00 ,  1.2311662E-02
        8414 ,        7052 ,  3.0279579E-03 ,  0.1082233    
        8416 ,        7052 ,  0.0000000E+00 ,  2.5920279E-02
        8429 ,        7116 ,   1.000000     ,  0.0000000E+00
        8673 ,       12001 ,  9.9846885E-02 ,  1.7950529E-02
        8674 ,       12001 ,  0.2612843     ,  6.6222414E-02
        8675 ,       12001 ,  4.1293230E-02 ,  9.8839648E-02
        8676 ,       12001 ,  4.8439899E-03 ,  3.2836534E-02
        8678 ,       12053 ,  0.0000000E+00 ,  8.8773193E-03
        8679 ,       12053 ,  0.5552076     ,  0.1054831    
        8680 ,       12053 ,  5.1011551E-02 ,  5.7728697E-02
        8681 ,       12053 ,  0.0000000E+00 ,  1.6572867E-02
        8682 ,       12030 ,  0.0000000E+00 ,  0.1595342    
        8683 ,       12030 ,  0.0000000E+00 ,  0.3475425    
        8684 ,       12025 ,  0.0000000E+00 ,  0.2027690    
        8685 ,       12052 ,  0.0000000E+00 ,  4.7158584E-02
        8687 ,       12052 ,  0.4724557     ,  0.3281343    
        8688 ,       12052 ,  0.2851933     ,  4.2137694E-02
        8689 ,       12013 ,  0.0000000E+00 ,  2.3354271E-02
        8692 ,       12062 ,  0.8977162     ,  0.3352196    
        8693 ,       12071 ,  0.6047884     ,  0.6665559    
        8694 ,       12071 ,  0.3146188     ,  0.4484981    
        8695 ,       20447 ,  0.0000000E+00 ,  0.1272681    
        8696 ,       20447 ,   1.000000     ,  0.3059824    
        8697 ,       20447 ,  0.0000000E+00 ,  0.2136184    
        8698 ,       20073 ,  0.0000000E+00 ,  2.2792690E-02
        8700 ,       20377 ,  0.0000000E+00 ,  0.3046069    
        8702 ,       20566 ,  0.7676750     ,  1.2717147E-03
        8705 ,       20491 ,  0.0000000E+00 ,  0.2302240    
        8706 ,       20570 ,  0.0000000E+00 ,  0.1857663    
        8707 ,       20420 ,  0.4223831     ,  0.5040544    
        8708 ,       20420 ,  0.5776169     ,  0.0000000E+00
        8709 ,       20378 ,  0.7264270     ,   1.418523    
        8710 ,       20570 ,  4.4547315E-03 ,   1.842519    
        8711 ,       20393 ,  0.4460753     ,   2.682749    
        8712 ,       20393 ,  0.5539247     ,   4.439627    
        8713 ,       20284 ,  0.8011780     ,   1.260536    
        8714 ,       20561 ,   1.000000     ,   1.149303    
        8715 ,       20131 ,  0.0000000E+00 ,  0.1076588    
        8716 ,       20333 ,  0.0000000E+00 ,  0.1969252    
        8717 ,       20551 ,  0.0000000E+00 ,  0.5170262    
        8718 ,       20333 ,  0.0000000E+00 ,  3.1018313E-02
        8725 ,       20470 ,   1.000000     ,  0.3798930    
        8727 ,       20412 ,  3.7149906E-03 ,  0.3311869    
        8728 ,       20472 ,  0.0000000E+00 ,  0.5290438    
        8732 ,       20005 ,  0.0000000E+00 ,  0.1462799    
        8733 ,       20005 ,  0.0000000E+00 ,  3.5527851E-02
        8734 ,       20265 ,  0.0000000E+00 ,  0.2170913    
        8741 ,       20265 ,  0.0000000E+00 ,  0.1843518    
        8745 ,        7017 ,  0.0000000E+00 ,  1.6570818E-02
        8746 ,        7017 ,  0.1078810     ,  0.1555853    
        8748 ,        7046 ,  0.0000000E+00 ,  4.4574171E-02
        8749 ,        7046 ,  0.0000000E+00 ,  3.3915568E-02
        8750 ,        7061 ,  0.0000000E+00 ,  7.9580233E-02
        8754 ,        7086 ,  0.1109971     ,  0.2326573    
        8755 ,        7086 ,  0.0000000E+00 ,  0.6407488    
        8756 ,        7002 ,  0.1419715     ,  0.1458441    
        8757 ,        7002 ,  0.3883254     ,  0.2602898    
        8758 ,        7028 ,  5.8311835E-02 ,   1.662216    
        8759 ,        7098 ,   1.000000     ,  0.1750974    
        8761 ,        7094 ,  0.5378575     ,  0.3744819    
        8762 ,        7094 ,  0.4621426     ,  0.7602838    
        8763 ,        7007 ,  0.0000000E+00 ,  0.4945042    
        8764 ,        7019 ,  0.0000000E+00 ,  2.3086216E-02
        8766 ,        7052 ,  0.0000000E+00 ,  0.1045718    
        8767 ,        7052 ,  9.3259484E-02 ,  8.7932749E-03
        9024 ,       12021 ,  0.0000000E+00 ,  5.0574027E-02
        9025 ,       12021 ,  5.5212542E-02 ,  3.1604331E-02
        9026 ,       12021 ,  6.4244848E-03 ,  9.7334377E-02
        9027 ,       12001 ,  0.3388168     ,  7.8645498E-02
        9028 ,       12001 ,  4.2882629E-04 ,  8.3022863E-02
        9032 ,       12053 ,  0.0000000E+00 ,  0.1105496    
        9036 ,       12012 ,  0.0000000E+00 ,  0.1485946    
        9037 ,       12012 ,  0.0000000E+00 ,  6.2327400E-02
        9040 ,       12052 ,  0.0000000E+00 ,  0.3044445    
        9045 ,       12062 ,  0.0000000E+00 ,  0.3293947    
        9049 ,       20037 ,  9.4588347E-02 ,  0.2342332    
        9050 ,       20073 ,  0.0000000E+00 ,  0.1658226    
        9051 ,       20392 ,  0.0000000E+00 ,   1.597108    
        9053 ,       20377 ,   1.000000     ,  0.3706580    
        9054 ,       20500 ,  0.9941577     ,   2.163131    
        9055 ,       20500 ,  5.8422582E-03 ,   8.673010    
        9057 ,       20137 ,  0.1001547     ,   1.908865    
        9058 ,       20566 ,  0.0000000E+00 ,   1.831819    
        9059 ,       20570 ,  0.0000000E+00 ,  0.3824243    
        9060 ,       20104 ,  0.9247280     ,  0.1643092    
        9061 ,       20104 ,  7.5271867E-02 ,  0.0000000E+00
        9062 ,       20378 ,  0.1663056     ,   1.158073    
        9063 ,       20570 ,  0.8127195     ,  0.4448052    
        9064 ,       20452 ,   1.000000     ,   4.380037    
        9065 ,       20530 ,   1.000000     ,  0.6713954    
        9066 ,       20284 ,  0.1988220     ,  0.0000000E+00
        9067 ,       20475 ,  0.4750009     ,  0.3745033    
        9068 ,       20475 ,  8.6151183E-02 ,  0.8345147    
